RiskID,AccountID,MaxLeverage,MarginCallLevel,StopOutLevel,MaxDailyLoss,MaxTradeSize,RiskLevel,CreatedAt,UpdatedAt
4b8fab74-1673-466e-8418-1a72a8974fbf,164c0067-dfd2-4e36-9691-a8c7de8cc392,100,0.7,0.52,7788.49,13.4,Medium,2022-12-20 08:59:43,2023-03-26 14:06:07
9004d396-ad2d-45ff-9f16-41624bcc3837,de20d822-3453-485d-b97a-71e18fe3a575,10,0.81,0.75,2257.33,7.18,Low,2024-07-04 22:49:46,2024-08-04 04:22:39
5dff90c4-1ef6-4406-8a6d-68a5f08da4dc,9a9d2c0a-5baf-4654-b92b-87b1489a297d,50,0.54,0.62,19561.25,35.39,Medium,2024-02-15 05:31:47,2024-04-04 10:44:54
7f3b159d-17c1-4495-9769-e00745ad8b42,a927c16e-8921-4a50-8fcf-1671a022418c,500,0.49,0.28,80304.44,89.98,High,2024-09-06 17:41:19,2024-09-23 07:32:57
76d6cf5b-a6ef-4d67-97a4-ee2d951582aa,5ffcd739-0da4-4d36-a528-efb01d093aa0,50,0.73,0.56,5918.02,41.61,Medium,2024-04-28 07:47:08,2024-05-20 01:43:20
38e1ec49-3407-4ed2-a39f-1d474a393e5b,cbafe0e5-55b3-4d33-83c5-7d5a34ffbbc0,20,0.98,0.76,4659.47,3.44,Low,2023-03-24 07:54:18,2024-03-07 10:42:59
754be38d-7fc9-49ef-a5ac-0c646f693890,ddfda75a-0a2a-454b-84ba-bfd06189b41b,100,0.53,0.41,6050.88,35.48,Medium,2024-09-05 06:50:48,2024-09-29 04:26:47
0cfd8e92-fbd1-4680-bb2d-b0ec31fffb31,ed997efc-0abd-47c3-ad49-c066c49cd767,100,0.67,0.47,16194.72,42.94,Medium,2023-07-15 17:20:13,2023-09-18 15:14:18
b4349bb4-25c1-4277-8820-01510a5b7e56,15f9e23c-c590-4cfc-b931-56f43d564de0,50,0.53,0.52,13140.53,47.07,Medium,2023-03-07 20:21:00,2024-02-20 15:37:02
e1b4c074-c39a-4890-94b3-f788823b40bb,8012b7d6-8354-4ae9-9e72-49e91f63fbac,500,0.46,0.26,54890.54,70.54,High,2023-02-17 17:57:23,2023-07-13 06:21:46
63d6b7b3-935c-47f4-bee4-c02c541a77f1,d3d42585-b01b-448d-844c-799d282712c8,10,0.85,0.71,1031.78,4.13,Low,2023-08-23 15:57:03,2024-04-15 23:13:57
d85c63b1-ea5c-4cff-9780-ee28656e25f0,f7741520-4553-43bb-9417-0074683251c0,20,0.95,0.78,1136.34,6.69,Low,2023-11-23 13:26:33,2024-01-13 10:32:43
cf8f2a1d-eb09-4025-bf60-c6a3d7999769,6c724160-7140-4715-8251-d6be28c2987e,30,0.87,0.7,3123.51,1.08,Low,2024-09-02 07:45:28,2024-09-03 13:27:06
4ae3d5e2-205c-4ba0-a137-95a20318b3dc,bd44557a-27e7-4c29-8c98-b4b8cb587bdb,200,0.48,0.27,28016.93,55.49,High,2023-01-27 13:17:37,2023-02-18 04:50:02
45d2dd74-e282-4669-9d5a-1ef68641b32b,737f0a05-c058-4fbb-85c6-51da4b856243,100,0.51,0.51,8145.96,18.63,Medium,2024-01-06 21:08:16,2024-08-18 09:20:23
324f81ab-649f-4aa4-b39d-7a0bf6cb55a7,741a5ee0-9355-49e3-9965-0db4f21d132c,20,0.82,0.72,2939.44,3.8,Low,2023-07-15 11:54:30,2024-02-28 06:17:19
3c0da354-6c7c-41dd-8617-d36dbaa9bde8,a1db5484-b84b-47d1-8752-8a0e1a8653af,100,0.58,0.59,13909.62,27.34,Medium,2024-04-05 08:11:02,2024-05-21 00:46:37
b4ec5713-f631-4cab-8a91-b56a6afcebb3,560ee16e-3ec4-4c76-909f-dca72623e25d,30,0.8,0.8,2776.53,6.28,Low,2023-02-04 03:42:51,2023-04-23 19:34:37
d1cf50c6-2f5c-4a69-b484-4b3558578e17,9fd9266b-69c4-4959-8bc0-2f0847823aa3,20,0.84,0.71,2815.83,7.53,Low,2024-04-30 19:22:03,2024-06-10 09:42:57
aa638c88-4d9c-4a38-b928-8561d6edd214,0fc42258-d8eb-4d2c-8fd9-ca5d9e4043c9,30,0.95,0.75,1803.15,3.51,Low,2022-12-09 03:11:52,2023-12-27 21:44:50
3d3cb465-ceae-4a39-a1ed-51090bcf9188,23d4d135-eb75-45db-b066-77380816c1df,50,0.63,0.67,19448.8,26.13,Medium,2023-05-21 12:53:13,2024-05-17 12:03:53
d196c8f5-3b48-4464-a5d6-c9d27fff2a8f,d36978a8-58a6-4738-90bf-4ee15c8f5cf3,10,0.91,0.71,1153.47,2.74,Low,2023-11-13 10:17:27,2024-06-30 05:15:32
d78decdf-35cf-4538-833e-3d12bae3bfdf,795b3c04-a96a-4f53-94f7-dc1dad6456db,300,0.36,0.35,38977.41,58.71,High,2023-06-06 10:09:37,2024-04-13 21:38:30
150031a7-fa3d-40ed-963c-cf4344253cef,9e28c127-307a-4091-bcb1-f590fec6ffc5,200,0.38,0.27,79810.25,97.79,High,2022-12-07 18:55:47,2023-09-21 00:13:21
431c0e17-aa00-47d5-b155-59b2b359a3d6,b8cf2589-2485-4c7d-ab8e-61e35bdc320c,200,0.35,0.27,53442.8,70.9,High,2024-01-23 08:28:29,2024-08-29 10:27:12
eb410eff-5f45-4868-9163-42f3dec055d3,4ee6c517-6715-40c2-a594-7a20e71552f3,100,0.64,0.43,16789.62,12.03,Medium,2023-04-06 18:42:11,2023-07-13 19:56:44
a1c8b09b-f73e-40da-a1a7-483d3f72a46f,83f68c9e-35e7-45bf-ac95-aed48cb69157,50,0.79,0.42,14744.23,39.25,Medium,2024-08-06 08:58:57,2024-08-14 14:11:41
59246509-e0cc-4d91-8cad-e150970432c0,e1d3c388-207e-428e-9d7a-c92b1da6d7b6,50,0.58,0.64,10422.46,45.39,Medium,2024-08-01 05:52:06,2024-09-05 06:31:42
d42d5604-eba5-4a91-8d35-b119ce42ee1c,2eabfafd-8cd0-49ce-83c7-46161b95bbb6,300,0.4,0.36,85216.4,84.95,High,2022-12-05 10:35:28,2022-12-26 03:49:49
c913d902-34a7-4a23-8fe3-40b98b4ddf2c,11ff5862-9366-414c-a4c0-3be68273d6cb,30,0.98,0.75,3495.56,2.41,Low,2023-01-28 09:00:46,2023-06-27 15:46:41
9ce3ab87-7c36-4e8c-b71d-2320c3fea5f1,58cdbcd8-b4a8-42a1-9d7f-be5017ddc11a,200,0.35,0.4,27603.56,99.29,High,2022-10-30 02:54:41,2024-08-27 15:35:16
a92d6a74-4aea-4e9e-8183-ce17fe72b5f3,2c1fdf6b-9938-4f91-acf5-767d83906dd3,200,0.41,0.27,33091.41,69.08,High,2024-08-03 22:05:05,2024-09-29 10:06:04
b628074d-c1a7-4531-a9b6-9234241eb2cb,ec4fca57-67f3-4c20-9b1e-31900b251e1b,20,0.83,0.71,4536.57,8.2,Low,2024-07-13 06:12:47,2024-09-05 06:05:36
602a1505-f9a7-4a94-be82-51de779903bd,7acd2160-dc64-4157-83b3-4560367528dd,100,0.5,0.58,14067.03,11.41,Medium,2023-08-07 09:29:30,2024-05-06 22:01:48
251e8ccb-af18-47c8-941a-50e858ea242b,be71aa0a-c446-49c9-af22-e9c5b4bf9729,50,0.75,0.58,15145.08,23.61,Medium,2023-06-20 17:44:00,2023-11-21 16:30:16
31d44c5f-df72-4ab8-8d5a-d134013b14e4,873f8c33-ff3f-4641-b132-e559916a06c8,50,0.79,0.5,16630.17,17.71,Medium,2023-11-13 10:46:26,2023-12-30 19:26:30
9a129e71-b36b-4cb3-8745-0c3217c15993,8f76be57-be79-4d02-a34c-0f2ac236fee9,50,0.77,0.46,13775.27,37.6,Medium,2023-04-13 19:09:03,2024-03-31 16:26:47
a601c790-b324-4b02-8fb5-ed6acc5d6b15,0fced41b-6434-485e-b1d9-b82528ba37b3,100,0.7,0.52,14753.59,18.25,Medium,2023-06-12 22:35:15,2023-11-03 05:22:28
db612d93-3bb1-4378-a886-ff30f62d2cc3,a1435a74-035d-4775-a118-1df857a7fef6,50,0.75,0.52,19016.33,29.5,Medium,2024-02-06 02:04:40,2024-09-22 17:54:41
852ba661-5d16-4af0-b9b5-fd745c1ec3d5,28c77487-132d-4479-8439-1b5b99e41fca,30,0.92,0.71,2187.33,1.21,Low,2023-06-10 06:08:26,2024-04-22 00:43:47
ab370406-2de5-46ef-bda0-b5c1667278c7,e9e879be-086f-4ee1-a927-65a577b5da21,200,0.4,0.33,48887.53,84.2,High,2024-01-01 09:54:25,2024-04-08 14:32:58
7e765609-2817-4e2a-9845-4f22cc857a7d,93a5864b-4e0e-49c7-801e-7854f9702b8b,50,0.62,0.47,8178.2,48.49,Medium,2023-07-22 16:37:36,2024-02-07 07:00:42
f61bf111-4297-40e0-89b5-eae7487a583d,f0603874-6986-459f-a408-adee0a729b1c,50,0.78,0.55,7652.34,18.48,Medium,2024-07-20 23:16:30,2024-09-12 03:20:47
a64585ac-e283-4df2-900b-01d36b31ed4d,63e73fe8-b54b-43c2-8417-c7cafaa2431d,100,0.59,0.51,14781.41,40.27,Medium,2022-11-14 17:55:51,2023-12-17 16:32:51
e37669a4-5424-4da4-8bb4-a1f36e11e71a,1e8c2092-3f49-451e-9e3a-39511cfb9693,50,0.77,0.64,12350.17,48.43,Medium,2024-07-30 19:01:51,2024-09-24 10:45:35
ca884268-b6d7-4d5a-ac4a-e2d76f6e6edb,7ff853dd-3309-448a-bee1-1f4dc86ba588,50,0.51,0.65,8976.51,35.41,Medium,2023-01-06 15:46:38,2023-10-07 04:55:33
c10acb47-e73e-4fbb-a531-200e7cc5035d,6e92dc1e-4a67-4312-9bc2-084fb240b158,30,0.98,0.73,3412.66,4.99,Low,2022-11-28 17:42:33,2023-12-07 11:33:02
44bab262-201d-4111-b714-97dfd259a697,e9b09c7f-abb5-4d17-8f53-0d1d3b061fa5,20,0.93,0.73,2744.18,3.95,Low,2024-08-24 07:33:10,2024-09-01 12:00:16
18fda9bb-b2bb-424e-8dba-f9cbfe286d19,afc09a77-79a7-4fcc-9ede-fa6491e877e8,100,0.57,0.65,9423.18,47.82,Medium,2023-05-22 16:29:31,2024-09-26 14:58:27
935576c2-ef5e-4155-9c5a-7f99ffa71901,db73fa71-d5a1-4fdd-bbc2-d6a032a927b6,200,0.39,0.26,81139.64,86.64,High,2024-07-17 00:22:20,2024-08-08 16:45:12
cd1e676b-a5ed-47bb-b661-6254fb81582c,ad922f88-db7a-414f-9337-97d4967a0c1e,100,0.67,0.4,16463.66,36.49,Medium,2024-07-31 15:06:10,2024-08-29 03:59:41
108a6d7c-3bab-47db-ab29-297bef6b3e00,4c6e297f-4b25-48ec-947b-7786883af036,50,0.74,0.58,6147.89,25.41,Medium,2023-07-29 17:04:43,2024-04-10 02:39:06
4c2d76b3-995e-4822-b011-8b07415e6cbb,42ab29f0-f079-4c3f-97a2-941eda61e9ae,100,0.64,0.58,14630.45,23.93,Medium,2024-03-21 02:24:41,2024-06-11 13:57:06
5a2b4b5b-ef72-4aa0-8b87-7b2f85ca5edd,f75a22a7-8063-4cf8-af8d-5f04338000e3,50,0.71,0.57,19604.56,33.31,Medium,2023-02-10 18:53:55,2024-04-21 18:10:40
364047d0-fd0d-443e-9a4a-426618593b05,bef456f3-fc83-40c8-aac8-a2f948d259d9,300,0.48,0.38,78497.09,76.31,High,2023-03-21 15:26:39,2023-09-28 00:46:00
c4d1f470-2d72-4a6b-bd1d-07af4d2d93f4,19b811a1-5c70-47a5-9e31-aae0552fda74,20,0.94,0.72,4415.84,8.42,Low,2024-02-27 06:39:05,2024-03-12 21:44:25
0b399b03-e603-4d24-b199-0f27d70936b0,a304f174-b8e0-49cc-a8ad-4c48c1854539,10,0.88,0.74,2672.66,4.42,Low,2024-03-31 12:26:06,2024-07-28 14:47:43
86cb5819-8b52-415f-a194-f090104ecaba,69a82f93-3749-40de-91d8-bee30349d0b7,50,0.64,0.56,9031.51,33.77,Medium,2023-09-04 22:00:31,2024-09-23 12:03:33
d07a5f67-1d84-4672-bfc2-5c691a82aa9c,f769061f-ee60-4675-b7ca-c32bb6dd7984,20,0.93,0.76,2957.47,6.77,Low,2023-04-21 01:31:04,2023-11-20 04:16:19
b7b32896-9dd0-47ec-bda9-ce7ddd73e90c,83f32a7e-4b92-4a73-bfb2-9f23b52a0c95,100,0.52,0.54,14861.11,47.33,Medium,2024-09-15 22:27:11,2024-09-18 05:22:14
5810149b-a7e7-4ba0-953f-78e3ac520a0f,edae380b-ffc5-4fc0-9422-b384afea5106,50,0.77,0.51,15380.67,45.8,Medium,2023-01-30 17:04:39,2024-05-12 19:52:36
4d72a4bb-953f-4acb-a0d8-bf8ab9aa8992,820f25ff-e655-4885-963f-24838c1671c0,50,0.7,0.57,13296.14,32.02,Medium,2023-04-09 20:27:54,2023-09-17 20:19:51
e96b877b-de36-4dfb-98f9-fb07d8b15107,2d7a09aa-ce5c-4ee5-8f93-ca8e7b9cdf85,500,0.45,0.33,75613.79,62.67,High,2024-05-16 11:25:17,2024-07-08 02:42:26
6933482f-1407-4c1f-9627-0ca344117b5e,0a25b5a1-b181-459c-8810-490ce9653416,50,0.76,0.48,5657.39,22.28,Medium,2023-08-10 14:32:25,2024-05-18 17:03:59
7f257cde-503b-4005-993d-9d53851efe0a,7b970060-4c11-4b24-81ca-8d5cc7270ca7,50,0.71,0.52,6265.05,38.94,Medium,2024-02-04 11:43:53,2024-06-07 14:58:27
f437fc8c-94d3-47a3-9969-7cd0a17adcc6,d9de3368-bbd6-4550-8f3c-8e172448b0cd,30,0.89,0.78,2176.87,4.24,Low,2023-04-06 03:49:29,2024-03-12 16:17:27
a06791dc-1abb-4f84-9d06-dcb32b267373,f280950c-b610-4792-8e73-d022944c06ce,200,0.44,0.26,63353.89,81.42,High,2023-09-26 15:29:36,2024-07-10 09:08:08
b6128246-a071-4930-bdab-3c3e67399eda,9b777705-0a96-4dda-8e05-b80f976ab0c2,30,0.86,0.74,2358.33,8.72,Low,2023-02-10 05:45:20,2024-07-04 16:35:55
73dbc838-263d-4d28-adf5-99f53f3a6d95,91c2b2a9-a927-4014-92f1-65d3ca136f30,50,0.54,0.47,18848.73,23.92,Medium,2023-02-04 22:23:25,2024-06-16 01:48:12
c4ee45c7-1594-4cff-9c5d-e5f4fdfb2be5,315e30f5-403e-47e1-a868-1b5810efbdd7,20,0.98,0.79,4042.44,2.57,Low,2023-01-22 06:33:23,2024-07-11 19:02:32
d5836e0d-f473-491e-ab7d-c9d10fb22c0a,0ae365a3-c6e3-431e-a304-baf3bdf335f6,300,0.39,0.37,55746.49,63.21,High,2024-03-03 21:13:50,2024-09-22 04:10:05
11d9058d-bbdf-424a-8648-683f11c41489,9231d0c5-3f6d-45b7-aaee-e6902ea7f5eb,30,0.88,0.79,2626.92,9.26,Low,2023-08-31 23:39:49,2024-04-05 14:20:36
269ce46a-bd0b-4adf-82cf-29be948a88e3,b8c3a7ae-affa-4964-aa0b-4d23e2dfb449,10,0.92,0.72,4723.18,2.85,Low,2024-06-01 03:09:56,2024-06-29 11:26:01
4b07baa7-b315-47b1-b105-0359db5072d9,2a833d04-32c0-4503-bebc-477345601059,50,0.67,0.55,19245.06,13.98,Medium,2024-05-24 13:49:57,2024-07-13 20:00:05
65839c01-5745-49d9-bdc7-467fd95a334f,211880d8-cda5-4da3-bffd-4d196b6ba42e,100,0.6,0.6,15428.91,28.5,Medium,2023-07-28 06:17:54,2024-03-26 18:42:30
db9c01b6-db1a-4c10-b873-1d98e5debc7a,5e753d36-212c-4aec-9260-351ff8819946,20,0.89,0.71,3844.17,7.58,Low,2024-03-12 13:38:17,2024-03-25 20:57:01
247bb74d-cce8-4b29-bbab-7e671bf519e3,89dcce2e-b2d6-4ad8-83e3-8429a153efe4,20,0.96,0.77,2257.4,3.58,Low,2022-11-02 07:23:41,2023-03-17 20:01:10
fbeb2b75-6938-4e2d-bb34-1b1232be58de,813153ab-be9f-4b69-bf60-682f76a48271,30,0.98,0.77,2015.27,9.26,Low,2023-04-16 23:39:39,2024-07-14 07:38:48
5b93d9d2-f540-4825-97f9-57728bb990df,9435bb9e-c03e-4bf7-a1ce-5bc279fc6765,10,0.91,0.76,1651.05,5.34,Low,2023-03-26 18:58:05,2023-07-28 05:37:44
898facb5-ba9b-4a9e-b0c8-028668b381e8,7a635412-ea9b-496d-9922-1a26228310d5,100,0.57,0.57,13799.73,46.72,Medium,2023-12-31 09:21:17,2024-02-15 10:39:05
546918f0-6466-4412-8d48-e5c596e92faf,85b1053c-526a-4c19-b7e4-18c491401d37,100,0.77,0.49,17135.28,43.58,Medium,2022-12-27 13:23:28,2023-01-11 05:37:03
75a61adb-86d2-462f-af3c-d4e87ce9b0f3,8491e8bf-10ad-4f99-a542-45d7bfd9df4f,500,0.45,0.22,96155.82,79.43,High,2024-07-26 23:58:43,2024-09-03 21:32:43
20c1d73a-1708-4418-abc2-d293c8924a7d,e3ab0182-a923-47d3-9b5a-802964531f54,30,0.88,0.73,3844.84,8.34,Low,2024-07-11 11:04:21,2024-07-15 12:42:51
aad392e6-b7f3-4246-b0c1-16676801b5b3,d7ca30cf-507a-4df3-9d55-172a15fd6757,20,0.95,0.77,2488.28,9.54,Low,2023-03-20 19:32:10,2023-12-15 14:53:16
ff4863aa-2161-40b0-b312-268249172290,bfae97c0-5cee-4d95-8815-c181c78d15e9,300,0.37,0.33,86772.44,52.75,High,2023-01-18 20:17:53,2024-06-25 06:09:26
4f2dbcd8-d817-429c-9f89-5984e16f1ce2,a269ffcb-fb9b-4c60-be0a-5437c40cdc55,30,0.91,0.72,3231.49,6.34,Low,2024-06-08 13:13:21,2024-08-29 23:44:34
bc882426-92bc-4c11-89c9-377b84c289dc,d1a3d422-2e66-4dea-a483-0396835c2dc7,20,0.81,0.76,4898.64,2.85,Low,2023-05-03 11:27:05,2023-10-22 11:44:45
31cd74b1-790f-43de-a411-ec3011470c63,8a601a53-b089-4c49-b9a5-c9e16cfb38db,50,0.67,0.48,17163.4,38.05,Medium,2023-09-29 13:48:39,2024-05-13 17:45:46
b875feb8-1e8d-4362-b0a5-87beaa0d7acb,949e779d-9628-4feb-a988-f9ff50e7e1df,200,0.36,0.22,83048.13,71.99,High,2023-11-19 20:52:45,2024-02-18 15:04:45
1e513516-452a-462a-9fc1-22a2e5a28865,ecf54f24-3466-4e2a-bc72-e9f784794787,300,0.48,0.25,50403.73,52.48,High,2023-06-19 00:18:18,2024-01-29 19:17:49
df9df5fc-a67a-4228-a7ca-36fcd9e0f35c,7787076d-5586-4e54-9968-698ed2b8081c,100,0.66,0.41,9759.08,44.66,Medium,2024-09-18 08:55:50,2024-09-18 10:51:14
20f358cb-f08e-42a6-9d7a-d3d08127b8ed,ac5ffde0-8575-411e-be06-b733c2643d07,20,0.86,0.76,2256.07,6.55,Low,2023-04-14 05:24:09,2023-09-28 05:09:30
1ed641e3-5279-48b4-9e55-3df308b8019d,187d61b9-484d-4148-9636-b39fb6ab1e16,10,0.93,0.8,3045.32,7.05,Low,2023-02-23 07:13:00,2023-09-06 11:23:33
c11be82b-2698-4508-a9d6-9041572c6b67,9353ed8b-c395-4516-93ec-534b5a5966ff,300,0.45,0.39,84833.22,93.5,High,2024-03-15 10:48:52,2024-05-06 12:18:13
e3d28b51-2855-4077-9ae4-ec1cf979cb93,141daa76-dfe7-44b6-9d6c-9bb6c6e4c480,20,0.81,0.76,2112.72,4.51,Low,2023-10-11 22:26:37,2024-01-10 06:55:25
bde52f43-e999-42a6-a592-e177df33e1a4,73e096c8-3221-4efa-928e-ab22134a2fd0,10,0.93,0.71,1938.09,3.01,Low,2023-01-21 12:52:11,2024-02-28 18:00:39
b801a502-8304-4d3f-b48a-abc8ae3ed96d,dd86bb19-ceb2-4729-b933-c8f364f08a6e,300,0.37,0.25,68884.58,73.66,High,2024-02-04 20:12:51,2024-02-09 14:54:05
95193cbc-9972-4713-bdc1-b9bca2e84187,c3e5f7e1-624e-4f61-b810-998fa1953789,10,0.83,0.72,1528.7,9.05,Low,2024-01-26 06:51:17,2024-08-14 17:17:59
19b0243a-cde4-4ecd-8f59-2bf6f06f3d3f,02f85c6e-9fe3-45e8-b10c-9f0b008caab1,10,0.81,0.79,4007.44,9.14,Low,2024-08-04 21:36:41,2024-08-13 11:50:35
f9c00e27-263b-4996-b046-160caa5b1a83,233121c1-bd00-431f-907f-ca864e439c26,200,0.43,0.34,51752.75,90.75,High,2022-10-29 00:51:03,2022-12-24 15:26:11
73b8bbff-1c21-4f28-865d-d70476cf4460,85ae12de-a6fa-426f-826b-b217e6c7c1f4,10,0.81,0.73,1682.47,5.93,Low,2022-10-07 15:26:46,2024-02-10 01:40:30
623f9b35-369c-4471-a1e4-f0d44884de2e,f3d04568-2d47-4aa9-96c5-8eaa1ec65437,30,0.9,0.74,2334.47,9.86,Low,2023-09-24 16:58:20,2024-02-28 12:41:50
b2938596-8c7f-4739-aa04-5c1ef772c38e,d5befdf3-aacf-4907-bcb5-b79118af2809,30,0.91,0.73,4593.27,5.68,Low,2023-07-12 22:56:17,2024-02-02 15:26:44
27797b3f-3a59-4889-b021-034c8d8fd642,5e850457-b395-4925-8d10-5f8ca1deb1ed,20,0.95,0.79,3761.09,7.26,Low,2023-12-29 21:23:33,2024-07-05 03:41:31
47200915-1ba8-495d-8384-979a9a685bfb,44f875ee-769b-4af4-9669-7b601d3dd68b,20,0.9,0.74,3620.67,7.11,Low,2023-07-10 11:19:49,2024-05-22 14:15:55
aafd3e78-8796-4f7d-a7b8-5a888a4e0ea5,31ea9456-c030-43c9-af3c-0167d1b9fc2e,300,0.32,0.31,69609.65,54.88,High,2024-02-01 22:57:52,2024-06-13 15:30:02
c07efe68-4538-477e-bd08-7b4d3dad649f,a810b882-7162-49d9-a7b6-d0f9ef214c19,50,0.58,0.56,16647.5,36.33,Medium,2024-02-16 21:21:02,2024-02-17 23:49:54
f32bcaaa-b45c-4aa5-80bc-d6b66200b653,fa3230a4-91f4-4062-a462-afffc663795d,500,0.47,0.23,88384.9,94.52,High,2024-04-05 21:47:48,2024-05-02 15:24:55
25123c8d-e94c-42fc-9a88-8e74a7767374,296f8d81-2856-476d-a6a1-9e01554c2658,50,0.65,0.58,11265.94,43.48,Medium,2022-10-26 15:14:53,2023-10-10 20:57:53
51f53c9c-d954-4a67-8828-c6a9d510a4fa,364d4d26-22be-4a92-ab01-f0188d890402,300,0.46,0.25,59775.89,91.04,High,2023-03-24 20:25:18,2023-05-30 04:38:36
94107262-a649-4312-8ced-cb51f9e3e0f2,293d0201-254e-47ed-8ab2-3b669b89eef4,20,0.8,0.76,2197.59,9.54,Low,2024-08-02 19:28:31,2024-08-28 09:22:06
29f87e31-ac49-409f-baee-3c18065fb17b,87021d85-ecf2-45f8-8528-46a3e982a720,500,0.48,0.35,28886.61,93.33,High,2024-03-17 02:07:24,2024-08-31 07:58:37
30c7b57e-46e0-4585-8dbf-33d310975ffe,e9098e64-f5a8-472e-b4d4-c3d2bc7ab256,50,0.63,0.61,15404.53,41.8,Medium,2023-03-06 01:28:03,2024-08-24 22:36:10
3c7dda85-0913-4399-a02d-a9b23e9a7b0a,1bc9605b-460d-4683-b794-3c886a880bf7,20,0.93,0.72,3207.41,7.03,Low,2023-03-18 18:42:15,2024-07-29 18:43:24
5ea5e95c-1a64-4f96-b283-7428b70af46d,21f82c96-edfd-446e-9491-d8a7c6eaa2f0,10,0.83,0.78,3970.56,1.87,Low,2024-03-28 03:32:14,2024-04-09 23:34:56
cd3ead66-6037-4924-bea8-567b6d59248f,cf564adf-e85d-468a-9b4b-e19b92b79c5e,30,0.99,0.8,4937.17,8.09,Low,2023-11-12 07:05:30,2024-05-15 15:50:13
a9bf9c8b-ac3b-4402-ba3e-ac569fd18b39,889ecf07-23f8-409e-8acf-3d46fb4ea30d,50,0.69,0.51,12863.65,38.54,Medium,2023-01-28 20:47:10,2023-09-05 10:37:49
66025d6e-d709-43c8-8d71-cf1f39b93264,3a5faa44-b04e-4e5a-ae74-f856d77a6a3f,200,0.35,0.38,93997.72,91.54,High,2024-07-04 03:34:52,2024-07-17 09:53:30
d31d76e8-d1ef-4317-89a2-cd3ad15a3eb6,3859e725-6818-4942-85c4-068ad24ce480,10,0.91,0.75,4699.8,4.93,Low,2023-04-13 16:57:10,2024-08-15 19:42:18
b33d9c9f-85c6-47ad-9168-150c73604e1c,99e1fa4d-fe34-4da3-a266-ed1ad0bcc027,500,0.41,0.33,35698.77,73.96,High,2024-06-13 05:11:55,2024-06-14 10:09:38
4f158cfe-0fd5-419b-8f3e-03815e7173a9,9adb52e1-11e8-42de-b1b4-28942338f7fe,20,0.98,0.7,2672.08,2.33,Low,2023-10-31 05:08:24,2024-02-02 22:12:36
d5d974ec-7965-4436-8006-0e816323b8a8,bf8f3e58-6334-4700-8100-c80ac8b8908d,300,0.31,0.31,21633.73,79.37,High,2023-09-12 06:24:12,2024-09-24 01:24:37
68e78fa9-8eab-4bb5-9f6a-1c0f72ac9bce,740d0bd3-06c9-4376-8a33-4480b2885c9a,100,0.69,0.46,14639.26,30.42,Medium,2024-04-27 18:05:50,2024-08-13 04:04:22
80d6e049-e5f6-468e-ad72-fea2fb826460,d459d0b8-6d36-4774-8b38-c55dffddc4bb,20,0.85,0.76,4062.62,8.52,Low,2023-03-11 15:23:01,2023-10-31 19:41:24
c6c0c7b2-34cd-4a00-bd3b-052f89e5acc9,cd4c9f45-34c6-412e-8dfc-5186e9ebda48,20,0.94,0.7,3369.33,8.71,Low,2023-01-07 15:46:17,2023-02-20 13:24:46
5fa75abe-d76b-4f76-97b9-80736857830a,c136d31c-4dfb-48c0-876b-355c2c2633b2,100,0.79,0.64,6300.24,35.04,Medium,2023-08-18 17:58:11,2024-04-01 08:21:47
f48dee5f-ee3b-4e4d-a0ce-c276277bd686,ec4a0e04-77ed-4a53-a474-60f220ec224a,100,0.75,0.63,9700.3,30.44,Medium,2022-10-30 15:00:24,2024-09-12 10:48:42
f6783063-fe2b-4920-82f8-2078b1459a9a,bdf5cf82-d4b2-4ba2-8b49-668caa7cc35c,100,0.66,0.65,6520.39,13.91,Medium,2024-04-24 14:37:52,2024-06-07 18:27:51
658c6285-7b1c-44e8-9956-279f2c525160,a4564872-8fac-46e2-bc21-2ff6e6eb113d,200,0.43,0.4,38273.53,94.98,High,2023-10-09 17:05:33,2024-01-25 09:23:06
0c6e62a3-ce3f-4020-b47c-4c290ed7d72d,782687fa-7163-4eca-b3ea-c6b79dfc8ce6,500,0.5,0.29,72967.38,72.02,High,2023-07-06 13:34:28,2024-03-27 14:12:43
5bd1ce19-e0bf-4f35-a34c-033c7f9d3293,77242ce7-a5cb-4486-b7b6-93cae003eafd,100,0.74,0.64,8176.6,40.83,Medium,2024-06-19 00:02:29,2024-09-21 14:27:05
3cf13e2e-4149-4693-b71a-8981aa6283fa,324dba02-9237-4c68-a55a-9998579feb58,30,0.89,0.71,2415.57,6.41,Low,2023-03-28 08:50:47,2023-09-20 22:43:18
39a3e2d9-0d46-4682-8383-cd22ae211e5d,00a719a2-0ad0-47a1-bcdc-f182a0fd3edc,10,0.98,0.77,2742.41,2.85,Low,2023-10-25 12:58:58,2023-11-03 16:06:16
8bb7fe0c-6b23-48c6-aab9-5a1df4f8366f,b7029c4d-3186-49e4-b3c7-d7305cd1cec0,20,0.97,0.78,1383.82,9.55,Low,2023-05-03 21:02:14,2023-05-26 06:30:47
cb0e300f-960d-4e20-bef1-14eeda047f1a,73ccc089-2cb9-402d-bad8-09fb44772144,50,0.55,0.46,16443.83,21.91,Medium,2024-03-09 15:17:59,2024-06-02 00:14:42
e57eefac-e98f-48be-92b5-5a613173d86f,003ee220-ec60-4096-ba87-31b47a6888af,30,0.91,0.74,3104.02,5.05,Low,2023-08-07 03:36:03,2024-07-18 16:45:54
